"page_name","page_id","id_var_native","name_var_native","year_native","month_native","origin_city","origin_region","origin_country","val","value_source","ors_type","ors_id","osm_id","osm_layer","city_name_ors","region_name_ors","country_name_ors","lon","lat","geometry_confidence","adr","distance_km","duration_min","from_lon_matrix","from_lat_matrix"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Turna nad Bodvou",NULL,"Slovakia","12","Facebook Graph API","Point","1125887869","1125887869","locality","Turňa nad Bodvou","Kosice","Slovakia","20.88093","48.59999","1","Turna nad Bodvou, Slovakia","38.95","39","20.881287","48.600012"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Turnianska Nová Ves",NULL,"Slovakia","1","Facebook Graph API","Point","1209322077","1209322077","locality","Turnianska Nova Ves","n/a","Slovakia","20.88982","48.57815","1","Turnianska Nová Ves, Slovakia","43.34","46","20.890366","48.57822"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","1","Turzovka",NULL,"Slovakia","57","Facebook Graph API","Point","101842013","101842013","locality","Turzovka","Zilina","Slovakia","18.623387","49.403075","1","Turzovka, Slovakia","286.53","229","18.623412","49.402937"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Turzovka",NULL,"Slovakia","11","Facebook Graph API","Point","101842013","101842013","locality","Turzovka","Zilina","Slovakia","18.623387","49.403075","1","Turzovka, Slovakia","286.53","229","18.623412","49.402937"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Turzovka",NULL,"Slovakia","1","Facebook Graph API","Point","101842013","101842013","locality","Turzovka","Zilina","Slovakia","18.623387","49.403075","1","Turzovka, Slovakia","286.53","229","18.623412","49.402937"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Turzovka",NULL,"Slovakia","5","Facebook Graph API","Point","101842013","101842013","locality","Turzovka","Zilina","Slovakia","18.623387","49.403075","1","Turzovka, Slovakia","286.53","229","18.623412","49.402937"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Turzovka",NULL,"Slovakia","1","Facebook Graph API","Point","101842013","101842013","locality","Turzovka","Zilina","Slovakia","18.623387","49.403075","1","Turzovka, Slovakia","286.53","229","18.623412","49.402937"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Tvarozna",NULL,"Slovakia","1","Facebook Graph API","Point","1344056107","1344056107","locality","Tvarozna","Presov","Slovakia","20.47828","49.08553","1","Tvarozna, Slovakia","111.53","78","20.478253","49.085489"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Tvrdosin",NULL,"Slovakia","2","Facebook Graph API","Point","101780549","101780549","locality","Tvrdošín","Zilina","Slovakia","19.556494","49.33554","1","Tvrdosin, Slovakia","219.95","169","19.556222","49.335387"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Tvrdosin",NULL,"Slovakia","28","Facebook Graph API","Point","101780549","101780549","locality","Tvrdošín","Zilina","Slovakia","19.556494","49.33554","1","Tvrdosin, Slovakia","219.95","169","19.556222","49.335387"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Tvrdosin",NULL,"Slovakia","28","Facebook Graph API","Point","101780549","101780549","locality","Tvrdošín","Zilina","Slovakia","19.556494","49.33554","1","Tvrdosin, Slovakia","219.95","169","19.556222","49.335387"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Tvrdosin",NULL,"Slovakia","4","Facebook Graph API","Point","101780549","101780549","locality","Tvrdošín","Zilina","Slovakia","19.556494","49.33554","1","Tvrdosin, Slovakia","219.95","169","19.556222","49.335387"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Tvrdosovce",NULL,"Slovakia","9","Facebook Graph API","Point","101786351","101786351","locality","Tvrdošovce","Nitriansky kraj","Slovakia","18.064197","48.096109","1","Tvrdosovce, Slovakia","387.88","267","18.064877","48.09627"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Tvrdosovce",NULL,"Slovakia","1","Facebook Graph API","Point","101786351","101786351","locality","Tvrdošovce","Nitriansky kraj","Slovakia","18.064197","48.096109","1","Tvrdosovce, Slovakia","387.88","267","18.064877","48.09627"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Tvrdosovce",NULL,"Slovakia","1","Facebook Graph API","Point","101786351","101786351","locality","Tvrdošovce","Nitriansky kraj","Slovakia","18.064197","48.096109","1","Tvrdosovce, Slovakia","387.88","267","18.064877","48.09627"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Tvrdosovce",NULL,"Slovakia","1","Facebook Graph API","Point","101786351","101786351","locality","Tvrdošovce","Nitriansky kraj","Slovakia","18.064197","48.096109","1","Tvrdosovce, Slovakia","387.88","267","18.064877","48.09627"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Tvrdosovce",NULL,"Slovakia","1","Facebook Graph API","Point","101786351","101786351","locality","Tvrdošovce","Nitriansky kraj","Slovakia","18.064197","48.096109","1","Tvrdosovce, Slovakia","387.88","267","18.064877","48.09627"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Ubla",NULL,"Slovakia","1","Facebook Graph API","Point","1126009247","1126009247","locality","Turčianske Kľačany","Zilina","Slovakia","18.94922","49.11627","1","Ubla, Slovakia","223.87","164","18.949187","49.1162"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Ubla",NULL,"Slovakia","1","Facebook Graph API","Point","1126009247","1126009247","locality","Turčianske Kľačany","Zilina","Slovakia","18.94922","49.11627","1","Ubla, Slovakia","223.87","164","18.949187","49.1162"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Udavské",NULL,"Slovakia","4","Facebook Graph API","Point","101780869","101780869","locality","Udavské","Presov","Slovakia","21.961612","48.973595","1","Udavské, Slovakia","82.13","88","21.961677","48.97347"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Udavské",NULL,"Slovakia","5","Facebook Graph API","Point","101780869","101780869","locality","Udavské","Presov","Slovakia","21.961612","48.973595","1","Udavské, Slovakia","82.13","88","21.961677","48.97347"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Uhrovec",NULL,"Slovakia","1","Facebook Graph API","Point","101781627","101781627","locality","Uhrovec","Trenciansky kraj","Slovakia","18.338366","48.745085","1","Uhrovec, Slovakia","313.35","250","18.337781","48.745171"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Uhrovec",NULL,"Slovakia","1","Facebook Graph API","Point","101781627","101781627","locality","Uhrovec","Trenciansky kraj","Slovakia","18.338366","48.745085","1","Uhrovec, Slovakia","313.35","250","18.337781","48.745171"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Uzovsky Salgov",NULL,"Slovakia","1","Facebook Graph API","Point","1225849701","1225849701","locality","Uzovsky Salgov","Presov","Slovakia","21.06064","49.09169","1","Uzovsky Salgov, Slovakia","54.74","49","21.06069","49.091748"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","1","Valaliky",NULL,"Slovakia","14","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Valaliky",NULL,"Slovakia","1","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","2","Valaliky",NULL,"Slovakia","289","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Valaliky",NULL,"Slovakia","12","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","3","Valaliky",NULL,"Slovakia","689","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Valaliky",NULL,"Slovakia","14","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","4","Valaliky",NULL,"Slovakia","625","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Valaliky",NULL,"Slovakia","584","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Valaliky",NULL,"Slovakia","584","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","6","Valaliky",NULL,"Slovakia","423","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","6","Valaliky",NULL,"Slovakia","423","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Valaliky",NULL,"Slovakia","17","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","10","Valaliky",NULL,"Slovakia","472","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Valaliky",NULL,"Slovakia","2","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","11","Valaliky",NULL,"Slovakia","221","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Valaliky",NULL,"Slovakia","4","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","12","Valaliky",NULL,"Slovakia","544","Facebook Graph API","Point","101860169","101860169","locality","Horný Vadičov","Zilina","Slovakia","18.886703","49.269337","1","Valaliky, Slovakia","253.95","195","18.886728","49.269353"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Valaská",NULL,"Slovakia","1","Facebook Graph API","Point","101875829","101875829","locality","Kluknava","Kosice","Slovakia","20.947603","48.932273","1","Valaská, Slovakia","68.9","54","20.947351","48.931635"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Valaská",NULL,"Slovakia","10","Facebook Graph API","Point","101875829","101875829","locality","Kluknava","Kosice","Slovakia","20.947603","48.932273","1","Valaská, Slovakia","68.9","54","20.947351","48.931635"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Valaská",NULL,"Slovakia","2","Facebook Graph API","Point","101875829","101875829","locality","Kluknava","Kosice","Slovakia","20.947603","48.932273","1","Valaská, Slovakia","68.9","54","20.947351","48.931635"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Valaská",NULL,"Slovakia","3","Facebook Graph API","Point","101875829","101875829","locality","Kluknava","Kosice","Slovakia","20.947603","48.932273","1","Valaská, Slovakia","68.9","54","20.947351","48.931635"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Varhanovce",NULL,"Slovakia","3","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","3","Varhanovce",NULL,"Slovakia","31","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Varhanovce",NULL,"Slovakia","1","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Varhanovce",NULL,"Slovakia","39","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Varhanovce",NULL,"Slovakia","39","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Varhanovce",NULL,"Slovakia","1","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Varhanovce",NULL,"Slovakia","1","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","11","Varhanovce",NULL,"Slovakia","2","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Varhanovce",NULL,"Slovakia","3","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","12","Varhanovce",NULL,"Slovakia","6","Facebook Graph API","Point","1276979073","1276979073","locality","Varhanovce","Presov","Slovakia","21.35879","48.85557","1","Varhanovce, Slovakia","21.79","22","21.358836","48.855069"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Vavrecka",NULL,"Slovakia","1","Facebook Graph API","Point","101847829","101847829","locality","Vavrečka","Zilina","Slovakia","19.467937","49.386978","1","Vavrecka, Slovakia","234.11","167","19.468611","49.387038"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Vazec",NULL,"Slovakia","1","Facebook Graph API","Point","101780363","101780363","locality","Važec","Zilina","Slovakia","19.983713","49.059148","1","Vazec, Slovakia","136.24","87","19.983383","49.058801"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Vazec",NULL,"Slovakia","1","Facebook Graph API","Point","101780363","101780363","locality","Važec","Zilina","Slovakia","19.983713","49.059148","1","Vazec, Slovakia","136.24","87","19.983383","49.058801"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Vechec",NULL,"Slovakia","1","Facebook Graph API","Point","101780459","101780459","locality","Vechec","Presov","Slovakia","21.626991","48.872393","1","Vechec, Slovakia","58.79","63","21.626869","48.872391"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Vechec",NULL,"Slovakia","2","Facebook Graph API","Point","101780459","101780459","locality","Vechec","Presov","Slovakia","21.626991","48.872393","1","Vechec, Slovakia","58.79","63","21.626869","48.872391"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Véke",NULL,"Slovakia","1","Facebook Graph API","Point","1293894881","1293894881","locality","Vojka","Kosice","Slovakia","21.91529","48.46148","1","Véke, Slovakia","81.7","96","21.914916","48.461474"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Véke",NULL,"Slovakia","4","Facebook Graph API","Point","1293894881","1293894881","locality","Vojka","Kosice","Slovakia","21.91529","48.46148","1","Véke, Slovakia","81.7","96","21.914916","48.461474"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Velaty",NULL,"Slovakia","1","Facebook Graph API","Point","1309811011","1309811011","locality","Vel'aty","Kosice","Slovakia","21.66048","48.52406","1","Velaty, Slovakia","59.46","59","21.660293","48.523971"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Velaty",NULL,"Slovakia","1","Facebook Graph API","Point","1309811011","1309811011","locality","Vel'aty","Kosice","Slovakia","21.66048","48.52406","1","Velaty, Slovakia","59.46","59","21.660293","48.523971"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Velka Ida",NULL,"Slovakia","9","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Velka Ida",NULL,"Slovakia","35","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","3","Velka Ida",NULL,"Slovakia","127","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Velka Ida",NULL,"Slovakia","14","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Velka Ida",NULL,"Slovakia","137","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Velka Ida",NULL,"Slovakia","137","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","6","Velka Ida",NULL,"Slovakia","56","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","6","Velka Ida",NULL,"Slovakia","56","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","11","Velka Ida",NULL,"Slovakia","18","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","12","Velka Ida",NULL,"Slovakia","30","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Velka Ida",NULL,"Slovakia","15","Facebook Graph API","Point","101782801","101782801","locality","Krajné","Trenciansky kraj","Slovakia","17.687457","48.70003","1","Velka Ida, Slovakia","385.32","270","17.687566","48.700061"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Velka Lomnica",NULL,"Slovakia","2","Facebook Graph API","Point","1125991543","1125991543","locality","Veľká Lomnica","Presov","Slovakia","20.36007","49.11253","1","Velka Lomnica, Slovakia","114.03","77","20.359994","49.11262"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","10","Velka Lomnica",NULL,"Slovakia","4","Facebook Graph API","Point","1125991543","1125991543","locality","Veľká Lomnica","Presov","Slovakia","20.36007","49.11253","1","Velka Lomnica, Slovakia","114.03","77","20.359994","49.11262"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","11","Velka Lomnica",NULL,"Slovakia","11","Facebook Graph API","Point","1125991543","1125991543","locality","Veľká Lomnica","Presov","Slovakia","20.36007","49.11253","1","Velka Lomnica, Slovakia","114.03","77","20.359994","49.11262"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","11","Velka Lomnica",NULL,"Slovakia","1","Facebook Graph API","Point","1125991543","1125991543","locality","Veľká Lomnica","Presov","Slovakia","20.36007","49.11253","1","Velka Lomnica, Slovakia","114.03","77","20.359994","49.11262"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Velka Lomnica",NULL,"Slovakia","1","Facebook Graph API","Point","1125991543","1125991543","locality","Veľká Lomnica","Presov","Slovakia","20.36007","49.11253","1","Velka Lomnica, Slovakia","114.03","77","20.359994","49.11262"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","12","Velka Maca",NULL,"Slovakia","5","Facebook Graph API","Point","1125788063","1125788063","locality","Veľká Mača","Trnava","Slovakia","17.68991","48.24146","1","Velka Maca, Slovakia","391.51","255","17.689783","48.241585"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","9","Velke Blahovo",NULL,"Slovakia","2","Facebook Graph API","Point","1125788109","1125788109","locality","Veľké Blahovo","Trnava","Slovakia","17.57641","48.00371","1","Velke Blahovo, Slovakia","437.9","288","17.577644","48.003447"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","1","Velke Kapusany",NULL,"Slovakia","59","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","1","Velke Kapusany",NULL,"Slovakia","1840","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","2","Velke Kapusany",NULL,"Slovakia","15","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","2","Velke Kapusany",NULL,"Slovakia","103","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","3","Velke Kapusany",NULL,"Slovakia","38","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","3","Velke Kapusany",NULL,"Slovakia","1568","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","4","Velke Kapusany",NULL,"Slovakia","1387","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","4","Velke Kapusany",NULL,"Slovakia","63","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_content_activity_by_country_unique","Page content activity by city_unique","2021","5","Velke Kapusany",NULL,"Slovakia","978","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
"Visit Kosice","140831155939489","page_impressions_by_country_unique","Page impressions by city_unique","2021","5","Velke Kapusany",NULL,"Slovakia","978","Facebook Graph API","Point","1125809677","1125809677","locality","Veľké Kapušany","Kosice","Slovakia","22.08036","48.55197","1","Velke Kapusany, Slovakia","79.04","81","22.080345","48.551974"
